time,Power_kWh,HVAC_kWh,Other_kWh,COP,Season
2024-02-19 11:00:00,1.997525186814766,0.2575251868147658,1.7400000000000002,4,winter
2024-02-19 12:00:00,1.996412740038058,0.2564127400380578,1.7400000000000002,4,winter
2024-02-19 13:00:00,2.0018159191580827,0.26181591915808256,1.7400000000000002,4,winter
2024-02-19 14:00:00,2.0031163752547165,0.2631163752547164,1.7400000000000002,4,winter
2024-02-19 15:00:00,2.0068782002938654,0.26687820029386505,1.7400000000000002,4,winter
2024-02-19 16:00:00,2.0055209854643756,0.2655209854643758,1.7400000000000002,4,winter
2024-02-19 17:00:00,2.010609153742618,0.27060915374261757,1.7400000000000002,4,winter
2024-02-19 18:00:00,0.3952049458648959,0.02520494586489592,0.37,4,winter
2024-02-19 19:00:00,0.40069556742206647,0.030695567422066444,0.37,4,winter
2024-02-19 20:00:00,0.41635473291094227,0.04635473291094226,0.37,4,winter
2024-02-19 21:00:00,0.4273183919321195,0.05731839193211952,0.37,4,winter
2024-02-19 22:00:00,0.43701905895733645,0.06701905895733645,0.37,4,winter
2024-02-19 23:00:00,0.44643229515556726,0.07643229515556729,0.37,4,winter
2024-02-20 00:00:00,0.46403749393936355,0.09403749393936355,0.37,4,winter
2024-02-20 01:00:00,0.4589710472939211,0.0889710472939211,0.37,4,winter
2024-02-20 02:00:00,0.45879781805918557,0.08879781805918559,0.37,4,winter
2024-02-20 03:00:00,0.4562675953202857,0.08626759532028569,0.37,4,winter
2024-02-20 04:00:00,0.4499069113137283,0.07990691131372826,0.37,4,winter
2024-02-20 05:00:00,0.4404009744336987,0.0704009744336987,0.37,4,winter
2024-02-20 06:00:00,0.44294346172871757,0.07294346172871757,0.37,4,winter
2024-02-20 07:00:00,1.8859204644160454,0.14592046441604534,1.7400000000000002,4,winter
2024-02-20 08:00:00,1.9797593595485536,0.23975935954855337,1.7400000000000002,4,winter
2024-02-20 09:00:00,1.9953716704445177,0.2553716704445177,1.7400000000000002,4,winter
2024-02-20 10:00:00,1.9975326511428682,0.25753265114286783,1.7400000000000002,4,winter
2024-02-20 11:00:00,2.001347997127923,0.2613479971279228,1.7400000000000002,4,winter
2024-02-20 12:00:00,2.00128382038483,0.2612838203848301,1.7400000000000002,4,winter
2024-02-20 13:00:00,2.018125246506796,0.2781252465067954,1.7400000000000002,4,winter
2024-02-20 14:00:00,2.034444539743393,0.2944445397433927,1.7400000000000002,4,winter
2024-02-20 15:00:00,2.0454745902746585,0.30547459027465823,1.7400000000000002,4,winter
2024-02-20 16:00:00,2.048885742442312,0.3088857424423116,1.7400000000000002,4,winter
2024-02-20 17:00:00,2.0444781660667877,0.30447816606678735,1.7400000000000002,4,winter
2024-02-20 18:00:00,0.4466919596823733,0.07669195968237331,0.37,4,winter
2024-02-20 19:00:00,0.39544392952217744,0.025443929522177427,0.37,4,winter
2024-02-20 20:00:00,0.372742776416741,0.0027427764167409895,0.37,4,winter
2024-02-20 21:00:00,0.37803008036278407,0.008030080362784095,0.37,4,winter
2024-02-20 22:00:00,0.38685404664489975,0.01685404664489974,0.37,4,winter
2024-02-20 23:00:00,0.39794652610412046,0.027946526104120458,0.37,4,winter
2024-02-21 00:00:00,0.40811631950729255,0.03811631950729257,0.37,4,winter
2024-02-21 01:00:00,0.41578274301766793,0.04578274301766793,0.37,4,winter
2024-02-21 02:00:00,0.42396655174711595,0.05396655174711598,0.37,4,winter
2024-02-21 03:00:00,0.43353300759542707,0.06353300759542706,0.37,4,winter
2024-02-21 04:00:00,0.44115212407223,0.07115212407222997,0.37,4,winter
2024-02-21 05:00:00,0.4623030471731191,0.0923030471731191,0.37,4,winter
2024-02-21 06:00:00,0.4729283903951917,0.10292839039519171,0.37,4,winter
2024-02-21 07:00:00,1.8808260697042274,0.14082606970422726,1.7400000000000002,4,winter
2024-02-21 08:00:00,1.9718328366336317,0.2318328366336314,1.7400000000000002,4,winter
2024-02-21 09:00:00,1.9925443685404527,0.2525443685404524,1.7400000000000002,4,winter
2024-02-21 10:00:00,2.0029604126586906,0.2629604126586904,1.7400000000000002,4,winter
2024-02-21 11:00:00,2.003679316906642,0.26367931690664154,1.7400000000000002,4,winter
2024-02-21 12:00:00,2.0030828071156517,0.2630828071156515,1.7400000000000002,4,winter
2024-02-21 13:00:00,2.0178888542262126,0.2778888542262123,1.7400000000000002,4,winter
2024-02-21 14:00:00,2.0279724113046314,0.2879724113046309,1.7400000000000002,4,winter
2024-02-21 15:00:00,2.0288537099937827,0.28885370999378235,1.7400000000000002,4,winter
2024-02-21 16:00:00,2.0184633735446273,0.278463373544627,1.7400000000000002,4,winter
2024-02-21 17:00:00,2.0131333086959846,0.2731333086959845,1.7400000000000002,4,winter
2024-02-21 18:00:00,0.41402211205300765,0.04402211205300767,0.37,4,winter
2024-02-21 19:00:00,0.43649854765046114,0.06649854765046115,0.37,4,winter
2024-02-21 20:00:00,0.449565169808832,0.07956516980883196,0.37,4,winter
2024-02-21 21:00:00,0.4637326817667036,0.09373268176670364,0.37,4,winter
2024-02-21 22:00:00,0.45803709542760684,0.08803709542760686,0.37,4,winter
2024-02-21 23:00:00,0.45335572450126627,0.08335572450126628,0.37,4,winter
2024-02-22 00:00:00,0.44969023074772163,0.07969023074772161,0.37,4,winter
2024-02-22 01:00:00,0.45196158386810237,0.0819615838681024,0.37,4,winter
2024-02-22 02:00:00,0.459877067032059,0.08987706703205897,0.37,4,winter
2024-02-22 03:00:00,0.4745734877486261,0.10457348774862613,0.37,4,winter
2024-02-22 04:00:00,0.48204614733681633,0.11204614733681632,0.37,4,winter
2024-02-22 05:00:00,0.48754524356680196,0.11754524356680195,0.37,4,winter
2024-02-22 06:00:00,0.4939338477095314,0.1239338477095314,0.37,4,winter
2024-02-22 07:00:00,1.8744769355460777,0.13447693554607754,1.7400000000000002,4,winter
2024-02-22 08:00:00,1.9624398594165335,0.22243985941653327,1.7400000000000002,4,winter
2024-02-22 09:00:00,1.9860602819340178,0.24606028193401752,1.7400000000000002,4,winter
2024-02-22 10:00:00,1.993397416548987,0.2533974165489867,1.7400000000000002,4,winter
2024-02-22 11:00:00,1.9911641764289085,0.2511641764289083,1.7400000000000002,4,winter
2024-02-22 12:00:00,1.989702524614223,0.24970252461422293,1.7400000000000002,4,winter
2024-02-22 13:00:00,1.9912607060355054,0.2512607060355052,1.7400000000000002,4,winter
2024-02-22 14:00:00,1.9981885374067823,0.258188537406782,1.7400000000000002,4,winter
2024-02-22 15:00:00,2.0008138821789796,0.2608138821789795,1.7400000000000002,4,winter
2024-02-22 16:00:00,1.999283054596717,0.25928305459671697,1.7400000000000002,4,winter
2024-02-22 17:00:00,2.0059881866469564,0.2659881866469564,1.7400000000000002,4,winter
2024-02-22 18:00:00,0.4078533238990866,0.03785332389908656,0.37,4,winter
2024-02-22 19:00:00,0.42759799472744775,0.05759799472744777,0.37,4,winter
2024-02-22 20:00:00,0.43799854424862783,0.06799854424862786,0.37,4,winter
2024-02-22 21:00:00,0.4436271769807425,0.07362717698074253,0.37,4,winter
2024-02-22 22:00:00,0.4598025317682169,0.08980253176821691,0.37,4,winter
2024-02-22 23:00:00,0.4613279009611295,0.09132790096112953,0.37,4,winter
2024-02-23 00:00:00,0.4592152933325497,0.0892152933325497,0.37,4,winter
2024-02-23 01:00:00,0.4619751615045639,0.09197516150456392,0.37,4,winter
2024-02-23 02:00:00,0.46676082002023034,0.09676082002023031,0.37,4,winter
2024-02-23 03:00:00,0.4618307794774033,0.09183077947740333,0.37,4,winter
2024-02-23 04:00:00,0.47009812866936646,0.10009812866936646,0.37,4,winter
2024-02-23 05:00:00,0.4763202435546403,0.10632024355464031,0.37,4,winter
2024-02-23 06:00:00,0.4829883305886296,0.1129883305886296,0.37,4,winter
2024-02-23 07:00:00,1.8795656100909632,0.13956561009096297,1.7400000000000002,4,winter
2024-02-23 08:00:00,1.9731687218521468,0.23316872185214674,1.7400000000000002,4,winter
2024-02-23 09:00:00,1.987600302273893,0.24760030227389299,1.7400000000000002,4,winter
2024-02-23 10:00:00,1.9995043297761912,0.259504329776191,1.7400000000000002,4,winter
2024-02-23 11:00:00,2.005432427819978,0.2654324278199778,1.7400000000000002,4,winter
2024-02-23 12:00:00,2.0068334535091035,0.26683345350910337,1.7400000000000002,4,winter
2024-02-23 13:00:00,2.0056867340242,0.2656867340241999,1.7400000000000002,4,winter
2024-02-23 14:00:00,2.0050631065120488,0.26506310651204845,1.7400000000000002,4,winter
2024-02-23 15:00:00,2.0070418494047804,0.2670418494047799,1.7400000000000002,4,winter
2024-02-23 16:00:00,2.0051570476997753,0.2651570476997753,1.7400000000000002,4,winter
2024-02-23 17:00:00,2.0047012580230397,0.2647012580230395,1.7400000000000002,4,winter
2024-02-23 18:00:00,0.39294937766613647,0.022949377666136504,0.37,4,winter
2024-02-23 19:00:00,0.3977255385338851,0.02772553853388511,0.37,4,winter
2024-02-23 20:00:00,0.40636067304203716,0.036360673042037134,0.37,4,winter
2024-02-23 21:00:00,0.41263416786953333,0.042634167869533314,0.37,4,winter
2024-02-23 22:00:00,0.42127723728100475,0.05127723728100474,0.37,4,winter
2024-02-23 23:00:00,0.4269243046133715,0.056924304613371515,0.37,4,winter
2024-02-24 00:00:00,0.4301805765301639,0.060180576530163885,0.37,4,winter
2024-02-24 01:00:00,0.4296595318989817,0.05965953189898171,0.37,4,winter
2024-02-24 02:00:00,0.4273349644609934,0.057334964460993426,0.37,4,winter
2024-02-24 03:00:00,0.4271823279083305,0.057182327908330485,0.37,4,winter
2024-02-24 04:00:00,0.4292360690080316,0.05923606900803158,0.37,4,winter
2024-02-24 05:00:00,0.4263959755396654,0.05639597553966541,0.37,4,winter
2024-02-24 06:00:00,0.42444194319135353,0.05444194319135354,0.37,4,winter
2024-02-24 07:00:00,1.9252092056299275,0.18520920562992732,1.7400000000000002,4,winter
2024-02-24 08:00:00,2.0042869983883183,0.26428699838831815,1.7400000000000002,4,winter
2024-02-24 09:00:00,2.0096768057668606,0.2696768057668604,1.7400000000000002,4,winter
2024-02-24 10:00:00,2.0076068382348593,0.2676068382348592,1.7400000000000002,4,winter
2024-02-24 11:00:00,2.0044108140486614,0.2644108140486614,1.7400000000000002,4,winter
2024-02-24 12:00:00,2.0137767142794236,0.2737767142794233,1.7400000000000002,4,winter
2024-02-24 13:00:00,2.0309950530537533,0.29099505305375306,1.7400000000000002,4,winter
2024-02-24 14:00:00,2.0357457371981296,0.2957457371981296,1.7400000000000002,4,winter
2024-02-24 15:00:00,2.0337449130293836,0.2937449130293834,1.7400000000000002,4,winter
2024-02-24 16:00:00,2.043286437397466,0.3032864373974656,1.7400000000000002,4,winter
2024-02-24 17:00:00,2.0526316371743034,0.31263163717430326,1.7400000000000002,4,winter
2024-02-24 18:00:00,0.46954955371340173,0.09954955371340175,0.37,4,winter
2024-02-24 19:00:00,0.42351034116243613,0.05351034116243614,0.37,4,winter
2024-02-24 20:00:00,0.38936280084290703,0.019362800842907025,0.37,4,winter
2024-02-24 21:00:00,0.37650134575972094,0.006501345759720919,0.37,4,winter
2024-02-24 22:00:00,0.3904828218117883,0.020482821811788284,0.37,4,winter
2024-02-24 23:00:00,0.3973302664429328,0.027330266442932818,0.37,4,winter
2024-02-25 00:00:00,0.4018770239107289,0.03187702391072889,0.37,4,winter
2024-02-25 01:00:00,0.39788350156931074,0.027883501569310732,0.37,4,winter
2024-02-25 02:00:00,0.39289149754589664,0.022891497545896665,0.37,4,winter
2024-02-25 03:00:00,0.3842600549545135,0.014260054954513499,0.37,4,winter
2024-02-25 04:00:00,0.3773925542729553,0.007392554272955302,0.37,4,winter
2024-02-25 05:00:00,0.37416680422401705,0.004166804224017055,0.37,4,winter
2024-02-25 06:00:00,0.37280821432362893,0.0028082143236289113,0.37,4,winter
2024-02-25 07:00:00,1.9910779616369443,0.25107796163694396,1.7400000000000002,4,winter
2024-02-25 08:00:00,2.008535235547001,0.26853523554700093,1.7400000000000002,4,winter
2024-02-25 09:00:00,2.0173544781360757,0.27735447813607544,1.7400000000000002,4,winter
2024-02-25 10:00:00,2.0241213514943563,0.284121351494356,1.7400000000000002,4,winter
2024-02-25 11:00:00,2.0449184197258345,0.3049184197258344,1.7400000000000002,4,winter
2024-02-25 12:00:00,2.0632034229267293,0.3232034229267291,1.7400000000000002,4,winter
2024-02-25 13:00:00,2.0741022165382543,0.3341022165382543,1.7400000000000002,4,winter
2024-02-25 14:00:00,2.1030597796644646,0.3630597796644642,1.7400000000000002,4,winter
2024-02-25 15:00:00,2.099053568009328,0.359053568009328,1.7400000000000002,4,winter
2024-02-25 16:00:00,2.058784762749112,0.31878476274911205,1.7400000000000002,4,winter
2024-02-25 17:00:00,2.036915328522494,0.2969153285224937,1.7400000000000002,4,winter
2024-02-25 18:00:00,0.40768397524172983,0.03768397524172984,0.37,4,winter
2024-02-25 19:00:00,0.3859443332444678,0.015944333244467816,0.37,4,winter
2024-02-25 20:00:00,0.4027656778496963,0.03276567784969628,0.37,4,winter
2024-02-25 21:00:00,0.4110282208562748,0.0410282208562748,0.37,4,winter
2024-02-25 22:00:00,0.4135549234419368,0.04355492344193676,0.37,4,winter
2024-02-25 23:00:00,0.41332388290148636,0.04332388290148636,0.37,4,winter
2024-02-26 00:00:00,0.41304620983634377,0.04304620983634377,0.37,4,winter
2024-02-26 01:00:00,0.4152727880980731,0.04527278809807312,0.37,4,winter
2024-02-26 02:00:00,0.4158096469210767,0.04580964692107667,0.37,4,winter
2024-02-26 03:00:00,0.4186638376652856,0.04866383766528561,0.37,4,winter
2024-02-26 04:00:00,0.42433120139540664,0.054331201395406654,0.37,4,winter
