time,Power_kWh,HVAC_kWh,Other_kWh,COP,Season,start_hour,end_hour,photoperiod,planting_area
2024-01-01 01:00:00,5.399538141714237,0.5683781417142364,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 02:00:00,5.407625136335726,0.5764651363357254,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 03:00:00,5.409899610373676,0.5787396103736753,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 04:00:00,5.413760360947953,0.5826003609479525,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 05:00:00,5.414611659683383,0.5834516596833829,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 06:00:00,5.414608117890643,0.5834481178906432,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 07:00:00,5.41782737531336,0.5866673753133591,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 08:00:00,5.4190290826012575,0.5878690826012565,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 09:00:00,5.416506794745091,0.5853467947450907,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 10:00:00,5.411711200453263,0.5805512004532626,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 11:00:00,5.414409293479771,0.5832492934797705,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 12:00:00,5.42918459244866,0.5980245924486598,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 13:00:00,5.441104979600002,0.6099449796000016,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 14:00:00,5.450630908744679,0.6194709087446787,4.831160000000001,4,winter,22,14,16,27.0
2024-01-01 15:00:00,0.9384960772673048,0.2173360772673047,0.72116,4,winter,22,14,16,27.0
2024-01-01 16:00:00,0.7473333909886295,0.0261733909886294,0.72116,4,winter,22,14,16,27.0
2024-01-01 17:00:00,0.72335911946005,0.00219911946005,0.72116,4,winter,22,14,16,27.0
2024-01-01 18:00:00,0.7468879339556456,0.0257279339556455,0.72116,4,winter,22,14,16,27.0
2024-01-01 19:00:00,0.763873925746767,0.042713925746767,0.72116,4,winter,22,14,16,27.0
2024-01-01 20:00:00,0.7789171875964889,0.0577571875964888,0.72116,4,winter,22,14,16,27.0
2024-01-01 21:00:00,0.8082624160374281,0.087102416037428,0.72116,4,winter,22,14,16,27.0
2024-01-01 22:00:00,0.828835178080217,0.107675178080217,0.72116,4,winter,22,14,16,27.0
2024-01-01 23:00:00,5.270130970062731,0.4389709700627298,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 00:00:00,5.374958187221157,0.5437981872211558,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 01:00:00,5.401003004957376,0.5698430049573747,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 02:00:00,5.412993525941526,0.5818335259415254,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 03:00:00,5.418718081126173,0.5875580811261722,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 04:00:00,5.418192256926056,0.5870322569260555,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 05:00:00,5.417296575121658,0.5861365751216577,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 06:00:00,5.417294819673752,0.5861348196737514,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 07:00:00,5.418651413913911,0.5874914139139109,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 08:00:00,5.418017414894677,0.5868574148946762,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 09:00:00,5.413607825805462,0.5824478258054611,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 10:00:00,5.40944439980163,0.5782843998016286,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 11:00:00,5.421426320556353,0.590266320556353,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 12:00:00,5.445401712554704,0.6142417125547028,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 13:00:00,5.465405329458292,0.6342453294582914,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 14:00:00,5.485264095896821,0.6541040958968206,4.831160000000001,4,winter,22,14,16,27.0
2024-01-02 15:00:00,0.9901377392915792,0.268977739291579,0.72116,4,winter,22,14,16,27.0
2024-01-02 16:00:00,0.7966112118628774,0.0754512118628774,0.72116,4,winter,22,14,16,27.0
2024-01-02 17:00:00,0.7424881570099415,0.0213281570099415,0.72116,4,winter,22,14,16,27.0
2024-01-02 18:00:00,0.7222345033772631,0.0010745033772631,0.72116,4,winter,22,14,16,27.0
2024-01-02 19:00:00,0.7404595576763273,0.0192995576763273,0.72116,4,winter,22,14,16,27.0
2024-01-02 20:00:00,0.7528164795012302,0.0316564795012301,0.72116,4,winter,22,14,16,27.0
2024-01-02 21:00:00,0.7582261460628725,0.0370661460628725,0.72116,4,winter,22,14,16,27.0
2024-01-02 22:00:00,0.76474245933489,0.04358245933489,0.72116,4,winter,22,14,16,27.0
2024-01-02 23:00:00,5.271635342865943,0.4404753428659427,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 00:00:00,5.376657733488335,0.5454977334883335,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 01:00:00,5.401929991006871,0.5707699910068712,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 02:00:00,5.411520548372671,0.5803605483726708,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 03:00:00,5.413321300669192,0.582161300669191,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 04:00:00,5.41152440440323,0.5803644044032288,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 05:00:00,5.41133570642696,0.5801757064269595,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 06:00:00,5.411417452618741,0.5802574526187403,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 07:00:00,5.410347700237276,0.5791877002372756,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 08:00:00,5.410279181888698,0.5791191818886974,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 09:00:00,5.40860353147878,0.5774435314787797,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 10:00:00,5.405370145782714,0.5742101457827135,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 11:00:00,5.404139920768679,0.5729799207686781,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 12:00:00,5.409813192581969,0.578653192581968,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 13:00:00,5.423890510364364,0.5927305103643639,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 14:00:00,5.438222470000297,0.6070624700002963,4.831160000000001,4,winter,22,14,16,27.0
2024-01-03 15:00:00,0.9239715064241152,0.2028115064241153,0.72116,4,winter,22,14,16,27.0
2024-01-03 16:00:00,0.7368030038778418,0.0156430038778417,0.72116,4,winter,22,14,16,27.0
2024-01-03 17:00:00,0.731563415377685,0.010403415377685,0.72116,4,winter,22,14,16,27.0
2024-01-03 18:00:00,0.757065871008353,0.0359058710083529,0.72116,4,winter,22,14,16,27.0
2024-01-03 19:00:00,0.779763290078381,0.0586032900783809,0.72116,4,winter,22,14,16,27.0
2024-01-03 20:00:00,0.8024148327082722,0.0812548327082721,0.72116,4,winter,22,14,16,27.0
2024-01-03 21:00:00,0.8274679017181414,0.1063079017181413,0.72116,4,winter,22,14,16,27.0
2024-01-03 22:00:00,0.8380501309096827,0.1168901309096826,0.72116,4,winter,22,14,16,27.0
2024-01-03 23:00:00,5.270436277513474,0.4392762775134733,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 00:00:00,5.377628308879968,0.5464683088799678,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 01:00:00,5.410536793862696,0.5793767938626954,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 02:00:00,5.421786713016472,0.5906267130164713,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 03:00:00,5.423394349747894,0.5922343497478932,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 04:00:00,5.423265534686491,0.592105534686491,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 05:00:00,5.421153540096421,0.5899935400964207,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 06:00:00,5.418177870471911,0.5870178704719102,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 07:00:00,5.418228470171867,0.5870684701718661,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 08:00:00,5.418995150392319,0.587835150392318,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 09:00:00,5.417085336643904,0.5859253366439029,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 10:00:00,5.409457466941944,0.5782974669419436,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 11:00:00,5.404557053480384,0.5733970534803832,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 12:00:00,5.418636650326107,0.587476650326106,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 13:00:00,5.441122328810343,0.6099623288103425,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 14:00:00,5.461552740398484,0.6303927403984831,4.831160000000001,4,winter,22,14,16,27.0
2024-01-04 15:00:00,0.9620780430825062,0.2409180430825062,0.72116,4,winter,22,14,16,27.0
2024-01-04 16:00:00,0.7757735101215033,0.0546135101215033,0.72116,4,winter,22,14,16,27.0
2024-01-04 17:00:00,0.726481449473824,0.0053214494738239,0.72116,4,winter,22,14,16,27.0
2024-01-04 18:00:00,0.7234088566668233,0.0022488566668233,0.72116,4,winter,22,14,16,27.0
2024-01-04 19:00:00,0.7452754436008553,0.0241154436008553,0.72116,4,winter,22,14,16,27.0
2024-01-04 20:00:00,0.7652619363200422,0.0441019363200422,0.72116,4,winter,22,14,16,27.0
2024-01-04 21:00:00,0.7745536344698774,0.0533936344698773,0.72116,4,winter,22,14,16,27.0
2024-01-04 22:00:00,0.7869315758567723,0.0657715758567722,0.72116,4,winter,22,14,16,27.0
2024-01-04 23:00:00,5.263152015818995,0.4319920158189944,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 00:00:00,5.370532981599775,0.5393729815997738,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 01:00:00,5.396435305759024,0.5652753057590229,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 02:00:00,5.405754183404686,0.574594183404686,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 03:00:00,5.409809594728542,0.5786495947285415,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 04:00:00,5.411119553316454,0.5799595533164533,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 05:00:00,5.414063486351426,0.5829034863514254,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 06:00:00,5.413652868357473,0.5824928683574719,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 07:00:00,5.412170811084184,0.5810108110841838,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 08:00:00,5.412750382314851,0.5815903823148504,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 09:00:00,5.409820641189145,0.5786606411891445,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 10:00:00,5.420364863415426,0.5892048634154252,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 11:00:00,5.440124996016267,0.6089649960162661,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 12:00:00,5.462050188966319,0.6308901889663179,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 13:00:00,5.497022492024966,0.6658624920249658,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 14:00:00,5.530197028773676,0.6990370287736758,4.831160000000001,4,winter,22,14,16,27.0
2024-01-05 15:00:00,1.0281731602559037,0.3070131602559036,0.72116,4,winter,22,14,16,27.0
2024-01-05 16:00:00,0.8121856749142914,0.0910256749142914,0.72116,4,winter,22,14,16,27.0
2024-01-05 17:00:00,0.7633872387752441,0.0422272387752439,0.72116,4,winter,22,14,16,27.0
2024-01-05 18:00:00,0.7288998169932254,0.0077398169932252,0.72116,4,winter,22,14,16,27.0
2024-01-05 19:00:00,0.7223770179661763,0.0012170179661762,0.72116,4,winter,22,14,16,27.0
2024-01-05 20:00:00,0.738553881136689,0.0173938811366889,0.72116,4,winter,22,14,16,27.0
2024-01-05 21:00:00,0.7526766123664576,0.0315166123664575,0.72116,4,winter,22,14,16,27.0
2024-01-05 22:00:00,0.7593553342402763,0.0381953342402763,0.72116,4,winter,22,14,16,27.0
2024-01-05 23:00:00,5.2685093353428725,0.4373493353428723,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 00:00:00,5.372456604302515,0.5412966043025145,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 01:00:00,5.40049553845056,0.5693355384505588,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 02:00:00,5.412317099800339,0.581157099800338,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 03:00:00,5.415784480381321,0.5846244803813206,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 04:00:00,5.415469939283898,0.5843099392838974,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 05:00:00,5.413560631827627,0.5824006318276268,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 06:00:00,5.412091052069531,0.58093105206953,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 07:00:00,5.411285203547075,0.5801252035470741,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 08:00:00,5.411455724431441,0.5802957244314406,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 09:00:00,5.408055056655636,0.5768950566556348,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 10:00:00,5.413156940601689,0.5819969406016883,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 11:00:00,5.429065704325196,0.5979057043251956,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 12:00:00,5.445521039221887,0.6143610392218867,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 13:00:00,5.459339787174163,0.6281797871741627,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 14:00:00,5.471120343644826,0.6399603436448255,4.831160000000001,4,winter,22,14,16,27.0
2024-01-06 15:00:00,0.967191920555194,0.246031920555194,0.72116,4,winter,22,14,16,27.0
2024-01-06 16:00:00,0.7763244113862211,0.0551644113862211,0.72116,4,winter,22,14,16,27.0
2024-01-06 17:00:00,0.7263538166627194,0.0051938166627193,0.72116,4,winter,22,14,16,27.0
2024-01-06 18:00:00,0.7265929815655051,0.0054329815655051,0.72116,4,winter,22,14,16,27.0
2024-01-06 19:00:00,0.7477827585662257,0.0266227585662256,0.72116,4,winter,22,14,16,27.0
2024-01-06 20:00:00,0.7610826746219119,0.0399226746219119,0.72116,4,winter,22,14,16,27.0
2024-01-06 21:00:00,0.7666351812602604,0.0454751812602603,0.72116,4,winter,22,14,16,27.0
2024-01-06 22:00:00,0.7722331049017498,0.0510731049017497,0.72116,4,winter,22,14,16,27.0
2024-01-06 23:00:00,5.26885196752272,0.4376919675227201,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 00:00:00,5.375004936699638,0.5438449366996375,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 01:00:00,5.399227110900836,0.5680671109008356,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 02:00:00,5.410498675365531,0.579338675365531,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 03:00:00,5.415286539565258,0.584126539565258,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 04:00:00,5.414544519620293,0.5833845196202918,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 05:00:00,5.411175075111972,0.5800150751119718,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 06:00:00,5.411594189168186,0.5804341891681858,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 07:00:00,5.413530513566565,0.5823705135665651,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 08:00:00,5.410311053017038,0.5791510530170378,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 09:00:00,5.407729417551154,0.5765694175511532,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 10:00:00,5.406006638347537,0.5748466383475365,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 11:00:00,5.415872944342638,0.5847129443426374,4.831160000000001,4,winter,22,14,16,27.0
2024-01-07 12:00:00,5.430099027987813,0.598939027987813,4.831160000000001,4,winter,22,14,16,27.0
