time,Power_kWh,HVAC_kWh,Other_kWh,COP,Season,start_hour,end_hour,photoperiod,planting_area
2024-01-01 01:00:00,4.635625061491321,0.4894650614913202,4.14616,4,winter,22,14,16,22.5
2024-01-01 02:00:00,4.642848205154583,0.496688205154583,4.14616,4,winter,22,14,16,22.5
2024-01-01 03:00:00,4.644693877792953,0.4985338777929533,4.14616,4,winter,22,14,16,22.5
2024-01-01 04:00:00,4.648351926189155,0.5021919261891548,4.14616,4,winter,22,14,16,22.5
2024-01-01 05:00:00,4.649072662816185,0.5029126628161846,4.14616,4,winter,22,14,16,22.5
2024-01-01 06:00:00,4.649074981848619,0.5029149818486186,4.14616,4,winter,22,14,16,22.5
2024-01-01 07:00:00,4.652172221044676,0.5060122210446757,4.14616,4,winter,22,14,16,22.5
2024-01-01 08:00:00,4.653233012672117,0.5070730126721166,4.14616,4,winter,22,14,16,22.5
2024-01-01 09:00:00,4.650688176653079,0.5045281766530789,4.14616,4,winter,22,14,16,22.5
2024-01-01 10:00:00,4.646108849901434,0.4999488499014333,4.14616,4,winter,22,14,16,22.5
2024-01-01 11:00:00,4.643534684869132,0.4973746848691314,4.14616,4,winter,22,14,16,22.5
2024-01-01 12:00:00,4.651997404076154,0.5058374040761535,4.14616,4,winter,22,14,16,22.5
2024-01-01 13:00:00,4.663318324282544,0.5171583242825444,4.14616,4,winter,22,14,16,22.5
2024-01-01 14:00:00,4.672291303105194,0.5261313031051942,4.14616,4,winter,22,14,16,22.5
2024-01-01 15:00:00,0.8858831660783485,0.1647231660783485,0.72116,4,winter,22,14,16,22.5
2024-01-01 16:00:00,0.7347507065296739,0.0135907065296738,0.72116,4,winter,22,14,16,22.5
2024-01-01 17:00:00,0.7257345907807479,0.0045745907807478,0.72116,4,winter,22,14,16,22.5
2024-01-01 18:00:00,0.7486678860810444,0.0275078860810443,0.72116,4,winter,22,14,16,22.5
2024-01-01 19:00:00,0.7643880962478226,0.0432280962478225,0.72116,4,winter,22,14,16,22.5
2024-01-01 20:00:00,0.7791107856828928,0.0579507856828928,0.72116,4,winter,22,14,16,22.5
2024-01-01 21:00:00,0.8087896886940737,0.0876296886940736,0.72116,4,winter,22,14,16,22.5
